label	text	is_valid
negative	Demba ba injury not so serious so he should be fit for Liverpool this Sunday lets hope he scans ok that\u2019s the main thing	True
neutral	On Monday im going to eat so much you might as well call me Jordan and Ally. Im so fucking hungry.	True
positive	Some analysts are beliving that Tony Romo will have a win against the Falcons Sunday night...yeah ok.	True
negative	Whoever is sat next to me tomorrow beware. If we score you may get raped like when Tim Howard scored.	True
negative	@TurnOnTheJets #Jets get Big Ben off the field on 3rd down I\u2019m convinced we win. Everything changes. I\u2019m depressed now @mikejets22 @CGROSS97	True
positive	We declare heaven is invading NLC for October 31 outreach. Father as it is n heaven we say so it is n r outreach. Sick will be healed	True
positive	Great weekend...Roll Tide victory\u002c browsed flea market (played with all the animals)\u002c now @ work...Monday...chilly Monday... :-/	True
negative	Ike Taylor is the worst starter in the NFL....He must work hard & finish 1st in all sprint drills...How is he still starting?	True
neutral	@OhTRIGGA exactly\u002c we play again this Friday and Saturday\u002c against Bucks and the Wizards	True
neutral	@OpTicMiDNiTE Texas\u002cHouston When i meet with him tomorrow i will tell him how many copy\u2019s i need would you like one with a case or no case	True
neutral	Oh dear Howard Webb is the referee for the ManU V Arsenal game on Saturday at Old Trafford.	True
neutral	@NBCTheVoice  @Mari55aAnn I haven\u2019t screamed that loud at the tv since Sun when the Pats kicked it across the pond.	True
positive	@bananapielord Serious talk If you and Tyler do a DayZ thing\u002c I can hook you up with a server.  Skype :Ocdsupertoaster <3 Cell : Dinner 1st	True
positive	The Series Finale Date of Gossip Girl Will Be December 17 - They say don\u2019t cry because it\u2019s over\u002c smile because it h... http://t.co/nLAXPN81	True
negative	Call us superstitious...our condo does not have a 13th floor. Some Wiki thoughts on the origin of that tradition: http://t.co/BnGepbeC	True
neutral	If OSU runs something like that little pop pass they did in the Sugar Bowl a couple years ago\u002c they probably score on this 4th down.	True
positive	@Docs357 My 2nd Home after New England was California--70 average temperature-- quiet & nice it is here  but 6 mos eskimo-LOL	True
positive	Chris Jericho\u2019s @fozzyrock have just announced The VooDoos & Eazy Tiger as support for their show at @academydublin on Sat Nov 30th!	True
neutral	1/4th of the way through 30 Rock season 6. I\u2019m on my way.	True
negative	He needs to win against the Clippers tomorrow or hell will start to rain down on his ass !	True
negative	Chalmers is gonna get fined soon\u002c that the 2nd flop so far?	True
neutral	I\u2019m going to Black Light Burns at Underworld\u002c Camden in London\u002c United Kingdom - Feb 14 http://t.co/Kge20qvk	True
neutral	@jah_alpha and todd!! Need to see it! Might watch it tomorrow night! Firework central round here tonight #broxburnmorons	True
neutral	And with the almost guaranteed draft day swap of picks\u002c the Pats will get a 4th rounder back when they inevitably move down in the draft.	True
neutral	12th annual #Intersex Awareness Day marked around the globe http://t.co/3fXle11n via @PinkNews	True
negative	why is Chris Bosh so fuckin\u2019 ugly -__- the world may never know.	True
positive	"@NiallOfficial I look forward to see you with Liam\u002c Louis\u002c Zayn and Harry in \""Dancing with the Stars\"" in France saturday! :)x"	True
neutral	While everyone is out in the freezing cold Trick or Treating\u002c I sit here watching White Collar. Yes\u002c this is how I spend my October 31st.	True
neutral	I rememeber I was an 8th grader & In a while were about to be Jr\u2019s WOW .	True
positive	A never-ending gold rush in China: China\u002c the largest producer of gold\u002c may also become the biggest consumer of ... http://t.co/G25mY8fp	True
negative	@mickygray33 were you shocked at how poor Sunderland were on Tuesday night against a small town from Yorkshire ?	True
negative	JK bless that this Sunday is the season finale of Downton Abbey. I don\u2019t know how much more crying I can take.	True
neutral	@NinaDisco @jordant669 I wonder how it feels to make every girl in the 8th grade cry...Jordan how does it feel?	True
neutral	Winter Classic 2013 won\u2019t be canceled Thursday: The NHL will not be canceling the 2013 Winter Classic on Thursda... http://t.co/6qxP63Wv	True
positive	YEAH HAWKS! Going to the ship for the 3rd consecutive year! So proud of everyone -- let\u2019s conquer Gordon\u2019s stupid grass field! #notupinhere!	True
neutral	@OMG_itsnenii @ambardiazx3 oh Wordd\u002c Ard well say no more\u002c me and Andy gone be back up there on the 8th of november\u002c	True
neutral	@ashsmithco only one full day left to look after Pat & Pipa will land @ Bristol 00.55 Thurs morning home by 02.00 hrs	True
neutral	lol 7th grade boys\u002c don\u2019t tweet about hitting the gym when you\u2019re probably just eating cheetos & jackin it to wizards of waverly place	True
neutral	@ProducerSusan I want Mark\u2019s thots comparing/contrasting Romney from last nite 2 what may have been Santorum; this from Santorum supporter	True
neutral	LSU Coach Les Miles said BCS title game has no bearing on Saturday\u2019s matchup with Alabama http://t.co/YNoxqmN5	True
neutral	"As much as I\u2019d like to finish \""Red Tails\u002c\"" I gotta hit the rack. Tomorrow\u2019s my boss\u2019 last day at work after 15... http://t.co/MOvsyf1W"	True
neutral	@amazingdegrace got time for a Skype tonight/tomorrow? Want a pre game chat\u002c last day in before vacation is Saturday.	True
positive	@joeovies the run worked for 3 plays. great. and that drive in the 3rd when TOB took it out of glennon\u2019s hands in the RZ? TOB being TOB	True
neutral	@alex_sais: And the season begins!!!! Plymouth tomorrow to debut our programs! #TeamUSA #Skyliners	True
neutral	21 to go for Alex Smith! #49ers MT @caplannfl: Tom Brady wins AFC player of the week for the 22nd time in his career\u002c tying Peyton Manning.	True
positive	The goal-celebration I did when I scored my 2nd goal in the EL CLASICO last Sunday is dedicated to Ellai\u002c my loved one.	True
positive	#NW Red Tails for the 1st time!!!	True
neutral	"\""The Man who won the Sugar Bowl may have just won the Backyard Brawl\"" #GOBLUE #BEATSTATE #HAILTOTHEVICTORS #PUREMICHIGAN"	True
neutral	Tina Fey to co-host 2013 Golden Globes: London\u002c Oct 17 : `30 Rock\u2019 star Tina Fey is set to reunite with fellow U... http://t.co/cUSyefCj	True
neutral	A midweek storm on the horizon? Be aware as this storm may bring significant impacts to New England: http://t.co/nBrRCVfx	True
positive	All new Teen Mom 2 this monday\u002c I really wanna see it.	True
negative	@Loca_Lesley Well have to have a defensive stand at the beginning of the 3rd. But lord knows Ike Taylor will get beat deep	True
neutral	Found the game on in Aussie!!! Even though it\u2019s Sunday afternoon...ROLL TIDE!!!	True
positive	What would complete my Sunday: The Patriots winning and the bumblebees(steelers) losing. :)	True
neutral	who ever wins LSU vs Bama this saturday is going to the National Championship	True
negative	@Raptors have no one to blame in the home opener loss - to the Pacers - Except themselves. Lots of bad shots in the 4th! #Toronto #Raptors	True
positive	What time is it? @Chilitime Thurs at 8PM! Improv favorite Comedy Central\u2019s Bob Biggerstaff! $5 with promo code: CHILI http://t.co/AMDIoYkQ	True
negative	Ew \u002c School tomorrow \u002c it gets tiring making straight A\u2019s -__-	True
neutral	@MissNealinHeels yes I just watched it. It comes in ABC and yes I think it would be. New episodes come on ABC at 9:00 every Thursday	True
neutral	#Broncos Peyton Manning named AFC Offensive Player of the month. It\u2019s his 5th such honor\u002c second to Tom Brady\u2019s 6\u002c tied w/ TD.	True
neutral	"Sometimes you have to look at your life and your choices. And yes for the 10th time I will be telling my hairstylist I want \""the Zayn Malik\"""	True
neutral	LSU needs to do one thing to beat Bama. Run! And stop the Run! Win it in the 4th quarter\u002c GEAUX TIGERS!!	True
positive	"YAAAAAY! Jason is my FAVE!!! \""@TheXFactorUSA: ...and like that\u002c @jasonbroccoli becomes the 6th act in the Top 12! #xfactor\"""	True
negative	Watching bad reality television with Drew before he leaves for Georgia tomorrow. Bad reality TV...is that redundant? Haha #ILoveMyBestFriend	True
neutral	@justinbieber tomorrow is the justin bieber consert in louisville kentucky i hope i the OLLG	True
neutral	Matt Flynn may possibly not be as good as Peyton Manning is but he was the second decision for the Miami Dolphins. U... http://t.co/DiqlAOSs	True
positive	Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th frm 8-11 w/ AJA\u002c DREAMTEAM\u002c HQB\u002c DSB&HIB. LEAVE THE BULLSHIT AT THE DOOR.	True
neutral	Look for me with my free Jordan Jefferson sign on college gameday this Saturday. Fuck bama	True
neutral	Vallejo this Saturday\u002c Nov 3rd at Concert Pub Galleria in Houston\u002c TX! Showtime @ 10pm. H-town hope to see you there!	True
positive	Park Shin Hye will have a Fan Meeting in the Philippines on March! Is it true? o.0 @fae016	True
negative	@_KidTurtle chandler & him were going to trade Concords & cool greys\u002c but I was going to tell Da\u2019Shon to not bring them tomorrow.	True
positive	@SoonerSweethert Jason will prove himself again tomorrow when he sells out stadiums in more record times.	True
neutral	@AyrtonMatthew Oh i\u2019ve got Tim Howard tomorrow as well! how many points you get today?	True
neutral	You\u2019ve seen the Honey Badger video: http://t.co/6QoeR8W1. Now get the pizza: sun-dried to... [pic]: http://t.co/8d986mwZ #foursquare	True
neutral	@_DanGolden And maybe I\u2019m playing Devil\u2019s Advocate\u002c but the same person may have written the Wiki entry as sent out the release.	True
neutral	monday is going to be so strange when i go back to school to get my GCSE stuff	True
negative	4th quarter Westbrook (Honey Badger) is going to miss James Harden. #ThunderUP	True
negative	I have to be up by 6:30 tomorrow for the Rose Parade thingy\u002c the band is playing in it. I don\u2019t even like marching!	True
positive	@Bijon_Keswani If we can find a partner for Suarez in Jan\u002c great. Sterling becomes an impact sub. Then in the summer\u002c get a proper 10 and	True
positive	I just saw on tv that Teen Mom 2 is coming out with a new season November 12th\u002c can\u2019t wait to see it!	True
neutral	Who\u2019s getting a picture with Chris Jericho on Friday?  http://t.co/m0EePWBL http://t.co/s2zz6VWO	True
negative	@KevinBossman the #Chiefs are missing your presence down the seam. What happened to the #Chiefs that played in the 1st half of Atl game?	True
neutral	Cant tell from up in the upper deck\u002c but looks like TOB may be wearing skechers to a fb game...	True
negative	Teen Mom 2 comes back Monday. Still not as good as the first teen mom tho...	True
positive	Jim Brown praises Trent Richardson - Rookie running back Trent Richardson did more than win Sunday\u2019s game for the Br... http://t.co/OCx91jjg	True
neutral	Whose goin with me to get those Concords in December?	True
negative	Getting off of Twitter for tonight im gonna get on Tumblr then bed goodnight oh yeah & I WON\u2019T BE HERE THIS WEEKEND SO NO TWITTER TIL SUNDAY	True
positive	The sit down with Peyton was gr8..He opens up alot. Tune in Sunday on the Nfl today on CBS.	True
positive	@machinegunkelly pumped too see you in Tucson on the 27th dude!!! #LaceUp	True
neutral	@_superfreak_ Absolutely both gigs\u002c the Su Casa Beach Tent is on from 12 noon-7 on Saturday if you come to that you\u2019ll see Rose Parade!	True
neutral	Anyone help me i need to write a poem due tomorrow about martin luther king jr.	True
positive	Happy Motha Fuckin Birthday to my wife\u002c Mi Dupes @nyesosweet<3 Love you so much\u002c thankful your still rockin wit me. May God bless you xoxo	True
negative	Lil Mouse and the buffoons that support his foolishness set the black race back 400 years... Dr. King didn\u2019t march for that foolishness...	True
positive	Cant wait to go meet the cast of Being Human on Tuesday. Be jealous\u002c bitches.	True
neutral	The department of labor on MLK in Atlanta is having a job fair November 8th 10: 00 am to 2: 00pm even doing on the spot interviews	True
neutral	Oct 30 1974- The Rumble in the Jungle boxing match between Muhammad Ali and George Foreman takes place in Kinshasa\u002c Zaire	True
neutral	@davidhepworth Went for tea at Claridges on Tuesday morning with someone who used to go to Elvis\u2019 place in Bel Air for jamming sessions.	True
positive	Watching Underworld with Jace\u002c having a pretty nice Sunday.	True
neutral	Top SEC teams have chance to play in the Cotton Bowl and Jan. 1 games: Capital One and Outback. As for the Pac-12: Alamo\u002c Sun\u002c Holiday\u002c etc.	True
neutral	White Collar returns in January??? Are you kidding me?! >:-[	True
neutral	Need to get myself the Muhammad Ali hoody from @Riskcouture ...payday tomorrow #hmmm	True
positive	David Bowie may be the first celeb I\u2019ve seen who could make mugshots look like a photoshoot for Calv http://t.co/LjfnErzF	True
positive	El Classico\u002c a few minutes of Louis Walsh crying about something then Homeland\u002c not a bad Sunday nights viewing	True
neutral	black dude just set civil rights movement back 300 yrs. Dr.King is rolling in grave wishing he\u2019d called in sick 4 that march in DC. #XFactor	True
negative	@JT1242 @lampauski @pete_sl kirk is true that your a twisted sexuall killer from the 4th dimension?	True
neutral	Reminder for PCA students\u002c smalls groups will be packing up the Operation Christmas Child shoe boxes tomorrow\u002c so bring in your stuff!	True
positive	@JKCorden enjoy your last night in swansea! Thursday is all about sin city #sinsavers	True
neutral	@V_Global: F2 DUBAI  3 Nov\u002c 7PM onwards with @thevchief\u002c some VPs\u002c and Directors! Check FB for details! @QNetOfficial @qnetarabic	True
positive	"Five weeks of intense rehearsals almost complete! Last rehearsal day tomorrow before the JBSA cast travels to Singapore! \""Take a bow!!"	True
negative	@You_TaeBo_Hoe Ben has said his 1st SB he played like shit and against the Packers he played ok but 3 picks hurts	True
neutral	November 2nd: Google doodle honoring the birthday of the Nobel prize awarded Greek poet Odysseas Elytis. Morning tweeps http://t.co/gNftbM0H	True
positive	Beingsalmankhan is wearing  Being Human  T. shirt in Po po Song of #SOS.. which is very Special thing... He is doing it 4 1st time on screen	True
neutral	Going to Baylor on the 9th	True
neutral	@proudliberal63 really debating Florida. Need to look at a few more sources and color it tomorrow.	True
negative	Only my brother would lose his ipod the 2nd day he gets it #biggestretard	True
positive	Yay teen mom 2 starts Monday! But the only reason I watch it is for @TM2LeahDawn :) #TeamLeah	True
positive	The only good thing about this entire day is that notre dame was ranked 3rd to go to the national championship	True
neutral	@Marino_PC I may have over did the score but I still think Alabama is gunna win	True
positive	Wow\u002c Colin Powell going to CMU for MLK Jr. celebration in January. That\u2019s cool. A big name for little CMU.	True
neutral	@ThisIsCaliLuv ima see u Sunday when you get to ATL	True
neutral	Is announcing an award the same as presenting it? B/C K is announc it 11/1 but what about the actual Golden Globes show in january?	True
neutral	During those 33 years\u002c Iowa\u2019s winning percentage among teams from the BCS leagues plus strong independents ranks 24th (29th on the whole)	True
neutral	Q1 1:45. Trent Richardson rushed right to the Cleveland 43 for 1 yard. 3rd & 2.	True
neutral	Sandy is expected to make landfall sometime Monday night along the New Jersey shore\u002c bringing 3 to 6 inches of... http://t.co/u1r41yX3	True
positive	@ScarleyByrne hi \u002c you are inspires me and so may fans !!!! I need you here in Brazil !!!!!! you read the casual vacany ???	True
negative	@davidcorrey this is so wrong\u002c David! But here in Brazil you already got the X FACTOR! Dont worry\u002c brazilian boy :) c\u2019mon!	True
negative	"\""@FactsAboutMitt: @MittRomney falsely claimed he saw his father march with Martin Luther King Jr.  http://t.co/6I5JYxIQ\"" #Facts #Truth"	True
neutral	Midnight phone call from @StevenMunro95 filling me in about his mad antics tonight! May as well start calling him Muhammad Ali from now on..	True
neutral	looks like im gonna be watching Kevin Hart: Laugh at My Pain for like the 20th time lol #SoBored	True
negative	@TheXclass @toddstarnes Actually Todd here is starving for a theocracy; nothing new under the sun. Fox fans those flames. Easy to sell fear	True
positive	@cbessex Geaux Tigers! I\u2019ll be in Death Valley Saturday night for the Game of the Century III	True
neutral	@Pike_JSpell are y\u2019all going to come jam with the Contraband tomorrow?  #loudguitar	True
neutral	I should go to MC and SC game tomorrow \u002c Just so that I can brag on the BEARCAT and complain about what both teams do.	True
neutral	@shaneagmurphy you a Pats fan yet after seeing the best in the business on Sunday?	True
positive	@RealMikeyP haha aight...I also semi trust Alex Smith now after he covered on Monday like that	True
negative	i swear i\u2019m just gonna kirk if somebody come out their mouth wrong tomorrow\u002c cause i can\u2019t take that shit no more	True
negative	I may be a Patriots fan but I was really hoping the cowboys would win.....I really hate the Giants....with all my heart....and more...	True
neutral	"\""Hey\u002c you\u2019re missing Beauty and the Beast\u002c Vampire Diaries & Grey\u2019s Anatomy right now on TV. Saturday is Merlin\"" - @costelloek15 #sisterlife"	True
neutral	Emile Heskey scores two goals for the Newcastle Jets in win over the Victory | Herald Sun: http://t.co/DZi6GfiZ via @TheHeraldSun	True
negative	"@CaileighScott BREAKING: I just learned \""on to\"" is two words. It\u2019s like 2:30am and I have a stomachache. Skype tomorrow? Goodnight lovely!"	True
positive	"Best attitude for living: \""My Pain may be the Reason for Somebody\u2019s Laugh\u002c But My Laugh Must Never Be the Reason For Somebody\u2019s Pain."	True
positive	Apple filed its annual 10-K report with the SEC for FY2012 on Wednesday\u002c showing just how much the company has grown. http://t.co/0Gpu8KpS	True
neutral	Praying Wednesday can beat manager less Rovers. Hoping Jordan Rhodes forgets he put 4 past us last season! #swfc	True
neutral	If you are looking for a laid back guy\u002c consider Wisconsin. Share him please\u002c your share may be the one to save... http://t.co/nR8pefpl	True
negative	LAKERS NOTEBOOK: Nash listed as doubtful for showdown with Clippers: Steve Nash and Kobe Bryant sat out ... http://t.co/aElumTSD #lakers	True
positive	Manchester United can return to the top of the English Premier League on Saturday should they defeat Ar... http://t.co/Cj7JX9mW #Arsenal	True
neutral	@JWalters9 @rrrrgo @AClem318 @hsmith72090 im pumpkin carving again and watching the Alabama vs. Lsu game saturday night!	True
negative	"Get ur excuses in early lol\""@MCRisBLUE: Cant see us beating West Ham on sat not now that Howard Webb is on loan to the hammers for the game\"""	True
negative	You know you are desperate of answer when you see the 2nd page of google.	True
positive	@megga_balls may consider watching it tomorow then. Daniel radcliffe good in it like?	True
positive	starting the 2nd season of Being Human\u002c lol\u002c that was quick	True
neutral	IT\u2019S FRIDAY! And if you ignore Rebecca Black\u002c you\u2019ll be coming down to Camberwell for some Friday night hobby.... http://t.co/g975FHfM	True
positive	@lilmex2014 We both did.But it was so good.Ithink the best part was when we were hiding from @Nicole_Bethanyy &Tyler since we sat together.	True
positive	Welp\u002c I made it to #MLG Dallas... even the speed limits are bigger in Texas O.o Tomorrow\u002c Sat\u002c Sun... INTERVIEWS!!! keep an eye out :)	True
negative	Miss you - Aaliyah on repeat. too many lost ones pop in my mind. Tribute to them may be on the way from me...look out	True
neutral	Flight from Vancouver to Montreal. View right window. Flying high above the clouds into the sun. http://t.co/mmhT5mWX	True
positive	This week has been a good week. Got the NBA package free on DIRECT TV until Nov 6th. NBA is fantastic!!!!	True
neutral	Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing http://t.co/2IraOwWB	True
positive	Still yet to get really excited for Anfield on Sunday.......surely the run must end sometime???	True
negative	Very gruesome terrible injury for Marcus Lattimore (2nd year in a row) be strong\u002c the injury was similar to Mcgahee from 2003 Fiesta Bowl.	True
negative	Former LSU QB Jordan Jefferson was arrested w/ the Honey Badger. Daddy Miles can\u2019t save you this time and let you start on Saturday.	True
negative	@CalvLyfeson Except for the part where because of lack of depth we also had to play Gerrard\u002c Suarez for a bunch\u002c which may screw us....	True
neutral	The Patriots are scheduled to hold just one practice thid week\u002c on Thursday. Players are off Wednesday and Friday.	True
neutral	Penalty goal kick by Bronwyn Corrigan of Queens misses on final play of 1st half. St. FX leads Queens 21-3 at the half.  #CISwrug12	True
negative	"\""@Bobbieliciouss: Don\u2019t think i\u2019m going to school tomorrow.\"" School\u2019s gonna crack tomorrow"	True
neutral	Ba facing fitness fight: Demba Ba is rated as \u201950-50\u2019 to make Newcastle United\u2019s trip to Liverpool on Sunday\u002c wi... http://t.co/BjFrgTyP	True
positive	Adventure time with Aaliyah tomorrow yipeee cant wait :\u2019) andami naming pupuntahan bwahaha	True
negative	"\""@SheScreaminJohn: I don\u2019t care I\u2019m bringing out the Concords tomorrow.\"" Don\u2019t !!!!!!!"	True
neutral	totally thought today was Sunday and tried to find the Patriots game #stilldrunk #welp	True
positive	@MizzSkittles0 clearly for the packers game. Dec 23. And yes. I love vests. #iwishbrodywouldwearone #isheturnedornot??????	True
neutral	Off to do my vlog. Watching Devil Inside and Journey 2 the Mysterious Island tomorrow...: http://t.co/K0EP0GgS	True
neutral	hope they ask and talk about Philippines tomorrow asddgffghj	True
neutral	@PereZGoLD Out of curiosity\u002c is your hard drive official Xbox hardware or is it 3rd party? ^JI	True
negative	The most tragic part about missing TVD is that I have to wait until Tuesday to watch it...	True
neutral	@mdhibbert did you know there is another Volvo out there with a HIB plate spotted on the M20 on Wednesday evening?	True
neutral	I wanna go crazy with Zayn till we see the sun...	True
neutral	Celtics game tomorrow night at 7:30!! How about a hometown win!	True
positive	I liked a @YouTube video http://t.co/IYt2qoE6 Ricky Gervais talks 10th Anniversary The Office with Brad Blanks in New York City	True
positive	Love me some Aaliyah\u002c may she rest in peace.	True
negative	Oh\u002c is Fox lying and be racist? Huh\u002c so it\u2019s a typical Thursday then. #HailObama #RacistCons #FauxNews	True
positive	Kanye & Kim as batman and catwoman may be the hottest thing ive ever seen #jeal #bestcelebcouple	True
neutral	@Brian_Munoz97 @Spencer_reece @Mnemosyne_Love it\u2019s a city in California and we march the Rose Parade on new years and the Disney Land Parade	True
positive	Fx has the best Thursday night lineup. In fact fx has the best shows on television probably from Tuesday- Thursday	True
neutral	Lead / Enquiry Posted on 02 Nov 2012 11:11:09: Can i have the Onkyo service centre in Singapore? Thanks. Rgds http://t.co/lQkKi7h0	True
positive	@MyLittleDomo i kind of tried... But ipod soooo i\u2019m just gonna sleep tomorrow or something :\u2019)	True
negative	@raaddiiiccall you mean 1st? And okay you\u2019re gonna have a hard time persuading people that you dont like Tyler with that @ name	True
positive	Hope I can go to the PCA game with my bestie @CallmeEmerle tomorrow:))	True
neutral	The recipient of the Cecil B. DeMille Award in the Golden Globe Awards?The HFPA board of directors\u2019 choice to be announced Thursday morning.	True
positive	"Who sings \""Ya know I like my chicken fried. Cold beer on a Friday night. Pair of jeans that fit just right and the radio upppp\"" ??"	True
neutral	That moment when I didn\u2019t realize that @BreatheCarolina was going to be in Georgia tomorrow\u002c and it\u2019s my dad\u2019s birthday. -__-	True
positive	Jon Huntsman\u002c Jr. is speaking tomorrow at the University of Akron.   Will be there!!!	True
positive	@BedTaker Hopefully this is the turning point for Arsenal\u002c push on from here.. But if Everton keep it up I may change that as I\u2019d love top 4	True
positive	@dallascowboys good luck this sunday night vs the 7-0 Falcons but you can win the history is on or side and Tony Romo has never lost to them	True
positive	Martin Luther King; Elizabeth 1st; The girl with the short skirt in McDonalds; My grandaughter. (4 boys.)   -  #Mention20PeopleYouWantToMeet	True
negative	Well doctors said I have some kind of bug &it\u2019s probably best I don\u2019t go to school until Monday its a good thing too #badfever #verysickgirl	True
negative	@jordanschuster5 I\u2019m sick with something ill be at school on Monday though	True
neutral	It\u2019s 3 ferry Friday between Torpoint and Plymouth with waiting times upto 10 minutes. [PC]	True
positive	I know it\u2019s only November but I\u2019ve already decided to be Lana Del Rey next Halloween when my hair is natural brown #girlcrush	True
positive	@WingmanBiz So wish I lived in Philly! Have a great show tomorrow night!! Hope one day to see you in St.Louis!	True
neutral	@MorningMika\u002c should we expect @morning_joe and the crew for an election special in DC on Tuesday?	True
neutral	@BBCSport: \u2019Jordan Rhodes (ankle) pulls out of Scotland squad for Friday\u2019s World Cup qualifier with Wales.\u2019 Nightmare..	True
negative	@thempeas @laclips The opposite of love isn\u2019t hate; it\u2019s apathy.  But why stoke the fires when they may never burn as brightly again?	True
positive	"Tim Tebow may have you \""beat\"" \""@lilduval: I think I might be the most famous dude that still jacks off.\"""	True
negative	If my stomach still feels funny tomorrow\u002c I\u2019m going to punch one\u002c or possibly all\u002c of the Jordan kids right in the kidneys.	True
neutral	"\""White Collar launches the second half of Season 4 on Tuesday\u002c Jan. 22\"""	True
negative	I am manipulative: Knightley: Los Angeles\u002c Nov 2: Actress Keira Knightley says although she does not like some t... http://t.co/CenpsQs3	True
positive	This time 18 yrs ago we won our 1st game of the season v West Ham thks to a goal from Gary Ablett. Also 1st day in my current job.	True
positive	@schamonaz @sarahlalor yeah 3rd season has just started.. I\u2019m addicted.. Also watching Pretty Little Liars\u002c Revenge & Once Upon a Time atm	True
neutral	8/7/11 Stoke beat Hajduk Split 1-0\u002c 2nd Q Round of the Europa League. The Potters\u2019 first game in the competition in 37 years. #thankyouTony	True
neutral	Idgaf who our girls team playing tomorrow! I\u2019m riding with them! Even if they play Baylor!	True
neutral	@April_VT my last day at bobs is the 4th.. I think I\u2019m going to Georgia in a couple weeks..	True
neutral	"If you google \""fresh prince costume\"" I\u2019m the 3rd picture!"	True
neutral	"@Swarbrickpaula @chantellehought you  \""apparently\"" saw Miss America n Alex getn wed. Isn\u2019t this correct?? C\u2019mon psychic? Speak?"	True
negative	People are researching the Wolf crash to try and make SC racing safer. If anyone found his GoPro contact Me or Brian Sperry. It may help.	True
positive	Can\u2019t wait for the Knicks to beat the Heat tomorrow	True
neutral	"Blog: NBC Replaces Tomorrow\u2019s \""Animal Practice\"" with New \""30 Rock\"" http://t.co/IlDhsi0c"	True
positive	@MedievalBex Oh! Wow! I must see it then... Daniel Radcliffe is not one of my fave actors\u002c but this may help me overcome my aversion... :D x	True
positive	"\""I once told Harry I was leaving the band on February 30th. He cried for hours until he realised there is no February 30th\"" - Zayn Malik\u002c"	True
positive	Ugh\u002c the Cotton Bowl last Sat was almost better than today. Almost. (@ Hewlett Packard (TXN04)) http://t.co/UVbR5CuF	True
neutral	@JuniorMasandi kirk should be messaging you by tomorrow latest :) we\u2019ve just been tryna brainstorm again.	True
negative	On Sunday night\u002c does Dick LeBeau expect to match Ike Taylor up with A.J. Green? Because I don\u2019t think that\u2019s gonna work in our favor.	True
neutral	Sunwood will be at PIP tomorrow\u002c outside DC. Come and try on the new autumn wraps that will take you to and from... http://t.co/3GUncrga	True
negative	A whole day of Maths\u002c I have to endure this on monday:( #killmenow	True
negative	Might not be able to get a free taco tomorrow. As Napoleon Dynamite would say\u002c dang it!	True
positive	I want to go to the battle of the bands/ drumlines at cotton bowl November 11th!	True
positive	@KintonKyle that\u2019s going to be wicked with no fireworks! #dohh haa :) I\u2019ve got Zumba sat then going propaganda in the eve busyy :))	True
neutral	School tonight until 10:30\u002c fire academy tomorrow from 6am to 4pm and than 6am until 10pm #workhard #success	True
positive	happily living my love life with Muhammad Ali on every 13th	True
neutral	My mums going to Liverpool shopping tomorrow and I\u2019m working. Damn	True
positive	. Azhar Ali\u2019s 157 vs England in the 2nd innings of the 3rd Test in Dubai wins best batting performance of the year by a Pakistani in Tests.	True
neutral	Around the NFC West: Racking up awards: Alex Smith was named the NFC\u2019s offensive player of the week Wednesday.  ... http://t.co/0z8xFp4v	True
neutral	This whole time I\u2019m thinkin why the heck is everyone keeps talkn bout the NINERS but i forgot its Monday night football lmao	True
neutral	Videos of our rehearsals\u002c videos of our performance at Disneyland at end of Dec\u002c videos of us at the actual Rose Parade on New Years Day...	True
positive	Happy Single Awareness Day at Official Forever Alone day - February 14 =)))	True
negative	@BenG_ThatsMe @Mr_MKN ..LeFraud can NOT carry his team in dah 4th qtr!! We\u2019ve seen it time an again! He looks for Miller and Chalmers...etc!	True
neutral	In the second game\u002c Texas Tech beat KU 2-0. If #OKState defeats Baylor\u002c then Tech awaits on Friday	True
positive	May I have Rob Pattinson with a side of Daniel Radcliffe ???(: #Please	True
positive	1968 Comeback Special Elvis...a tour de force! Don\u2019t miss the show on Sunday. Tickets still available. http://t.co/V133cr0M	True
neutral	I\u2019m going to The xx at Rialto Theatre in Tucson\u002c AZ - Feb 17 http://t.co/xFbYZUBS	True
positive	If you struggle reconciling total and implicit faith in a God you\u2019ve never seen you may not want to miss this weekend at NLC. NO FEAR Part 3	True
neutral	@ClemsonTom After the orange bowl do you think anyone wants to watch them on thursday?  Seriously though Clemson doesn\u2019t pull outside SC	True
negative	heading into this sunday im in trouble At the TE spot Vernon Davis is on the bye Fred Davis is on IR and Finley Is Q\u2019able	True
positive	Did you know? Tony Romo has the best winning % of any QB in NFL history in November (minimum 15 starts). Dallas will beat the Falcons Sunday	True
negative	What the crap\u002c NBC? The Voice does NOT belong on Thursday nights. I need my 30 Rock\u002c Parks and Red\u002c and The Office. And I want #Community!	True
positive	@Yasmin_Bay Bless ya I had a poster presentation yesterday. I like fancy dress too :) Coming out to newcastle pub crawl with us next Tues?	True
neutral	@ESPN_Colin heard Kicker Gould is on show tomorrow\u002c can you ask if he was happy being drafted by Patriots\u002c & did he want to stay w/pats?	True
positive	"Watched \""Devil Inside\"" and \""Paranormal Activity\"" ..... Yes I\u2019m definitely going to church Sunday morning!"	True
